,Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource,Event Duration
5369,1446,ProcessNextdriverReq,DriverRequest,2018-01-16 11:49:00,2018-01-16 12:08:00,Joe,0 days 00:19:00.000000000
5370,1440,DoneDriverReq,DriverRequest,2018-01-16 11:49:00,2018-01-16 11:49:00,System,0 days 00:00:00.000000000
5371,1470,NextCall,DriverRequest,2018-01-16 11:49:00,2018-01-16 11:49:00,System,0 days 00:00:00.000000000
5372,1470,RejectCall,DriverRequest,2018-01-16 11:49:00,2018-01-16 11:49:00,System,0 days 00:00:00.000000000
5373,1441,DoneCarReq,CarRequest,2018-01-16 11:49:00,2018-01-16 11:49:00,System,0 days 00:00:00.000000000
5374,1445,ProcessNextCarReq,CarRequest,2018-01-16 11:49:00,2018-01-16 12:07:00,Chandler,0 days 00:18:00.000000000
5375,1471,NextCall,CarRequest,2018-01-16 11:51:00,2018-01-16 11:51:00,System,0 days 00:00:00.000000000
5376,1471,AcceptCarReq,CarRequest,2018-01-16 11:51:00,2018-01-16 11:51:00,System,0 days 00:00:00.000000000
5377,1472,NextCall,CarRequest,2018-01-16 11:52:00,2018-01-16 11:52:00,System,0 days 00:00:00.000000000
5378,1472,AcceptCarReq,CarRequest,2018-01-16 11:52:00,2018-01-16 11:52:00,System,0 days 00:00:00.000000000
5379,1443,DoneCarReq,CarRequest,2018-01-16 11:52:00,2018-01-16 11:52:00,System,0 days 00:00:00.000000000
5380,1448,ProcessNextCarReq,CarRequest,2018-01-16 11:52:00,2018-01-16 12:10:00,Ross,0 days 00:18:00.000000000
5381,1473,NextCall,DriverRequest,2018-01-16 11:53:00,2018-01-16 11:53:00,System,0 days 00:00:00.000000000
5382,1473,RejectCall,DriverRequest,2018-01-16 11:53:00,2018-01-16 11:53:00,System,0 days 00:00:00.000000000
5383,1474,NextCall,DriverRequest,2018-01-16 11:55:00,2018-01-16 11:55:00,System,0 days 00:00:00.000000000
5384,1474,AcceptDriverReq,DriverRequest,2018-01-16 11:55:00,2018-01-16 12:14:00,System,0 days 00:19:00.000000000
5385,1475,NextCall,DriverRequest,2018-01-16 11:56:00,2018-01-16 11:56:00,System,0 days 00:00:00.000000000
5386,1475,AcceptDriverReq,DriverRequest,2018-01-16 11:56:00,2018-01-16 12:15:00,System,0 days 00:19:00.000000000
5387,1476,NextCall,CarRequest,2018-01-16 11:57:00,2018-01-16 11:57:00,System,0 days 00:00:00.000000000
5388,1476,AcceptCarReq,CarRequest,2018-01-16 11:57:00,2018-01-16 11:57:00,System,0 days 00:00:00.000000000
5389,1477,NextCall,CarRequest,2018-01-16 11:59:00,2018-01-16 11:59:00,System,0 days 00:00:00.000000000
5390,1477,AcceptCarReq,CarRequest,2018-01-16 11:59:00,2018-01-16 11:59:00,System,0 days 00:00:00.000000000
5391,1444,DoneCarReq,CarRequest,2018-01-16 12:05:00,2018-01-16 12:05:00,System,0 days 00:00:00.000000000
5392,1449,ProcessNextCarReq,CarRequest,2018-01-16 12:05:00,2018-01-16 12:22:00,Monika,0 days 00:17:00.000000000
5393,1442,DoneDriverReq,DriverRequest,2018-01-16 12:05:00,2018-01-16 12:05:00,System,0 days 00:00:00.000000000
5394,1447,ProcessNextdriverReq,DriverRequest,2018-01-16 12:05:00,2018-01-16 12:24:00,Pheobi,0 days 00:19:00.000000000
5395,1445,DoneCarReq,CarRequest,2018-01-16 12:07:00,2018-01-16 12:07:00,System,0 days 00:00:00.000000000
5396,1450,ProcessNextCarReq,CarRequest,2018-01-16 12:07:00,2018-01-16 12:25:00,Chandler,0 days 00:18:00.000000000
5397,1452,ProcessNextdriverReq,DriverRequest,2018-01-16 12:08:00,2018-01-16 12:27:00,Joe,0 days 00:19:00.000000000
5398,1446,DoneDriverReq,DriverRequest,2018-01-16 12:08:00,2018-01-16 12:08:00,System,0 days 00:00:00.000000000
5399,1448,DoneCarReq,CarRequest,2018-01-16 12:10:00,2018-01-16 12:10:00,System,0 days 00:00:00.000000000
5400,1451,ProcessNextCarReq,CarRequest,2018-01-16 12:10:00,2018-01-16 12:28:00,Ross,0 days 00:18:00.000000000
5401,1453,ProcessNextCarReq,CarRequest,2018-01-16 12:22:00,2018-01-16 12:40:00,Monika,0 days 00:18:00.000000000
5402,1449,DoneCarReq,CarRequest,2018-01-16 12:22:00,2018-01-16 12:22:00,System,0 days 00:00:00.000000000
5403,1447,DoneDriverReq,DriverRequest,2018-01-16 12:24:00,2018-01-16 12:24:00,System,0 days 00:00:00.000000000
5404,1454,ProcessNextdriverReq,DriverRequest,2018-01-16 12:24:00,2018-01-16 12:43:00,Pheobi,0 days 00:19:00.000000000
5405,1455,ProcessNextCarReq,CarRequest,2018-01-16 12:25:00,2018-01-16 12:43:00,Chandler,0 days 00:18:00.000000000
5406,1450,DoneCarReq,CarRequest,2018-01-16 12:25:00,2018-01-16 12:25:00,System,0 days 00:00:00.000000000
5407,1452,DoneDriverReq,DriverRequest,2018-01-16 12:27:00,2018-01-16 12:27:00,System,0 days 00:00:00.000000000
5408,1457,ProcessNextdriverReq,DriverRequest,2018-01-16 12:27:00,2018-01-16 12:47:00,Joe,0 days 00:20:00.000000000
5409,1451,DoneCarReq,CarRequest,2018-01-16 12:28:00,2018-01-16 12:28:00,System,0 days 00:00:00.000000000
5410,1456,ProcessNextCarReq,CarRequest,2018-01-16 12:28:00,2018-01-16 12:46:00,Ross,0 days 00:18:00.000000000
5411,1453,DoneCarReq,CarRequest,2018-01-16 12:40:00,2018-01-16 12:40:00,System,0 days 00:00:00.000000000
5412,1458,ProcessNextCarReq,CarRequest,2018-01-16 12:40:00,2018-01-16 12:58:00,Monika,0 days 00:18:00.000000000
5413,1460,ProcessNextCarReq,CarRequest,2018-01-16 12:43:00,2018-01-16 13:01:00,Chandler,0 days 00:18:00.000000000
5414,1455,DoneCarReq,CarRequest,2018-01-16 12:43:00,2018-01-16 12:43:00,System,0 days 00:00:00.000000000
5415,1454,DoneDriverReq,DriverRequest,2018-01-16 12:43:00,2018-01-16 12:43:00,System,0 days 00:00:00.000000000
5416,1459,ProcessNextdriverReq,DriverRequest,2018-01-16 12:43:00,2018-01-16 13:03:00,Pheobi,0 days 00:20:00.000000000
5417,1461,ProcessNextCarReq,CarRequest,2018-01-16 12:46:00,2018-01-16 13:04:00,Ross,0 days 00:18:00.000000000
5418,1456,DoneCarReq,CarRequest,2018-01-16 12:46:00,2018-01-16 12:46:00,System,0 days 00:00:00.000000000
5419,1465,ProcessNextdriverReq,DriverRequest,2018-01-16 12:47:00,2018-01-16 13:08:00,Joe,0 days 00:21:00.000000000
5420,1457,DoneDriverReq,DriverRequest,2018-01-16 12:47:00,2018-01-16 12:47:00,System,0 days 00:00:00.000000000
5421,1462,ProcessNextCarReq,CarRequest,2018-01-16 12:58:00,2018-01-16 13:17:00,Monika,0 days 00:19:00.000000000
5422,1458,DoneCarReq,CarRequest,2018-01-16 12:58:00,2018-01-16 12:58:00,System,0 days 00:00:00.000000000
5423,1478,NextCall,CarRequest,2018-01-16 13:00:00,2018-01-16 13:00:00,System,0 days 00:00:00.000000000
5424,1478,AcceptCarReq,CarRequest,2018-01-16 13:00:00,2018-01-16 13:00:00,System,0 days 00:00:00.000000000
5425,1479,NextCall,DriverRequest,2018-01-16 13:01:00,2018-01-16 13:01:00,System,0 days 00:00:00.000000000
5426,1479,AcceptDriverReq,DriverRequest,2018-01-16 13:01:00,2018-01-16 13:22:00,System,0 days 00:21:00.000000000
5427,1463,ProcessNextCarReq,CarRequest,2018-01-16 13:01:00,2018-01-16 13:20:00,Chandler,0 days 00:19:00.000000000
5428,1460,DoneCarReq,CarRequest,2018-01-16 13:01:00,2018-01-16 13:01:00,System,0 days 00:00:00.000000000
5429,1480,NextCall,CarRequest,2018-01-16 13:02:00,2018-01-16 13:02:00,System,0 days 00:00:00.000000000
5430,1480,AcceptCarReq,CarRequest,2018-01-16 13:02:00,2018-01-16 13:02:00,System,0 days 00:00:00.000000000
5431,1459,DoneDriverReq,DriverRequest,2018-01-16 13:03:00,2018-01-16 13:03:00,System,0 days 00:00:00.000000000
5432,1474,ProcessNextdriverReq,DriverRequest,2018-01-16 13:03:00,2018-01-16 13:25:00,Pheobi,0 days 00:22:00.000000000
5433,1481,NextCall,CarRequest,2018-01-16 13:04:00,2018-01-16 13:04:00,System,0 days 00:00:00.000000000
5434,1481,AcceptCarReq,CarRequest,2018-01-16 13:04:00,2018-01-16 13:04:00,System,0 days 00:00:00.000000000
5435,1464,ProcessNextCarReq,CarRequest,2018-01-16 13:04:00,2018-01-16 13:22:00,Ross,0 days 00:18:00.000000000
5436,1461,DoneCarReq,CarRequest,2018-01-16 13:04:00,2018-01-16 13:04:00,System,0 days 00:00:00.000000000
5437,1482,NextCall,DriverRequest,2018-01-16 13:05:00,2018-01-16 13:05:00,System,0 days 00:00:00.000000000
5438,1482,AcceptDriverReq,DriverRequest,2018-01-16 13:05:00,2018-01-16 13:26:00,System,0 days 00:21:00.000000000
5439,1483,NextCall,CarRequest,2018-01-16 13:06:00,2018-01-16 13:06:00,System,0 days 00:00:00.000000000
5440,1483,AcceptCarReq,CarRequest,2018-01-16 13:06:00,2018-01-16 13:06:00,System,0 days 00:00:00.000000000
5441,1484,NextCall,CarRequest,2018-01-16 13:08:00,2018-01-16 13:08:00,System,0 days 00:00:00.000000000
5442,1484,AcceptCarReq,CarRequest,2018-01-16 13:08:00,2018-01-16 13:08:00,System,0 days 00:00:00.000000000
5443,1465,DoneDriverReq,DriverRequest,2018-01-16 13:08:00,2018-01-16 13:08:00,System,0 days 00:00:00.000000000
5444,1475,ProcessNextdriverReq,DriverRequest,2018-01-16 13:08:00,2018-01-16 13:29:00,Joe,0 days 00:21:00.000000000
5445,1485,NextCall,CarRequest,2018-01-16 13:09:00,2018-01-16 13:09:00,System,0 days 00:00:00.000000000
5446,1485,AcceptCarReq,CarRequest,2018-01-16 13:09:00,2018-01-16 13:09:00,System,0 days 00:00:00.000000000
5447,1486,NextCall,CarRequest,2018-01-16 13:10:00,2018-01-16 13:10:00,System,0 days 00:00:00.000000000
5448,1486,AcceptCarReq,CarRequest,2018-01-16 13:10:00,2018-01-16 13:10:00,System,0 days 00:00:00.000000000
5449,1487,NextCall,CarRequest,2018-01-16 13:12:00,2018-01-16 13:12:00,System,0 days 00:00:00.000000000
5450,1487,AcceptCarReq,CarRequest,2018-01-16 13:12:00,2018-01-16 13:12:00,System,0 days 00:00:00.000000000
5451,1488,NextCall,CarRequest,2018-01-16 13:13:00,2018-01-16 13:13:00,System,0 days 00:00:00.000000000
5452,1488,AcceptCarReq,CarRequest,2018-01-16 13:13:00,2018-01-16 13:13:00,System,0 days 00:00:00.000000000
5453,1489,NextCall,DriverRequest,2018-01-16 13:14:00,2018-01-16 13:14:00,System,0 days 00:00:00.000000000
5454,1489,AcceptDriverReq,DriverRequest,2018-01-16 13:14:00,2018-01-16 13:36:00,System,0 days 00:22:00.000000000
5455,1490,NextCall,CarRequest,2018-01-16 13:16:00,2018-01-16 13:16:00,System,0 days 00:00:00.000000000
5456,1490,AcceptCarReq,CarRequest,2018-01-16 13:16:00,2018-01-16 13:16:00,System,0 days 00:00:00.000000000
5457,1462,DoneCarReq,CarRequest,2018-01-16 13:17:00,2018-01-16 13:17:00,System,0 days 00:00:00.000000000
5458,1468,ProcessNextCarReq,CarRequest,2018-01-16 13:17:00,2018-01-16 13:34:00,Monika,0 days 00:17:00.000000000
5459,1491,NextCall,DriverRequest,2018-01-16 13:17:00,2018-01-16 13:17:00,System,0 days 00:00:00.000000000
5460,1491,AcceptDriverReq,DriverRequest,2018-01-16 13:17:00,2018-01-16 13:37:00,System,0 days 00:20:00.000000000
5461,1492,NextCall,CarRequest,2018-01-16 13:18:00,2018-01-16 13:18:00,System,0 days 00:00:00.000000000
5462,1492,AcceptCarReq,CarRequest,2018-01-16 13:18:00,2018-01-16 13:18:00,System,0 days 00:00:00.000000000
5463,1463,DoneCarReq,CarRequest,2018-01-16 13:20:00,2018-01-16 13:20:00,System,0 days 00:00:00.000000000
5464,1471,ProcessNextCarReq,CarRequest,2018-01-16 13:20:00,2018-01-16 13:37:00,Chandler,0 days 00:17:00.000000000
5465,1493,NextCall,CarRequest,2018-01-16 13:20:00,2018-01-16 13:20:00,System,0 days 00:00:00.000000000
5466,1493,AcceptCarReq,CarRequest,2018-01-16 13:20:00,2018-01-16 13:20:00,System,0 days 00:00:00.000000000
5467,1494,NextCall,DriverRequest,2018-01-16 13:21:00,2018-01-16 13:21:00,System,0 days 00:00:00.000000000
5468,1494,AcceptDriverReq,DriverRequest,2018-01-16 13:21:00,2018-01-16 13:41:00,System,0 days 00:20:00.000000000
5469,1495,NextCall,CarRequest,2018-01-16 13:22:00,2018-01-16 13:22:00,System,0 days 00:00:00.000000000
5470,1495,AcceptCarReq,CarRequest,2018-01-16 13:22:00,2018-01-16 13:22:00,System,0 days 00:00:00.000000000
5471,1464,DoneCarReq,CarRequest,2018-01-16 13:22:00,2018-01-16 13:22:00,System,0 days 00:00:00.000000000
5472,1472,ProcessNextCarReq,CarRequest,2018-01-16 13:22:00,2018-01-16 13:40:00,Ross,0 days 00:18:00.000000000
5473,1496,NextCall,DriverRequest,2018-01-16 13:24:00,2018-01-16 13:24:00,System,0 days 00:00:00.000000000
5474,1496,RejectCall,DriverRequest,2018-01-16 13:24:00,2018-01-16 13:24:00,System,0 days 00:00:00.000000000
5475,1479,ProcessNextdriverReq,DriverRequest,2018-01-16 13:25:00,2018-01-16 13:44:00,Pheobi,0 days 00:19:00.000000000
5476,1474,DoneDriverReq,DriverRequest,2018-01-16 13:25:00,2018-01-16 13:25:00,System,0 days 00:00:00.000000000
5477,1497,NextCall,DriverRequest,2018-01-16 13:25:00,2018-01-16 13:25:00,System,0 days 00:00:00.000000000
5478,1497,AcceptDriverReq,DriverRequest,2018-01-16 13:25:00,2018-01-16 13:45:00,System,0 days 00:20:00.000000000
5479,1498,NextCall,DriverRequest,2018-01-16 13:26:00,2018-01-16 13:26:00,System,0 days 00:00:00.000000000
5480,1498,AcceptDriverReq,DriverRequest,2018-01-16 13:26:00,2018-01-16 13:46:00,System,0 days 00:20:00.000000000
5481,1499,NextCall,DriverRequest,2018-01-16 13:28:00,2018-01-16 13:28:00,System,0 days 00:00:00.000000000
5482,1499,RejectCall,DriverRequest,2018-01-16 13:28:00,2018-01-16 13:28:00,System,0 days 00:00:00.000000000
5483,1500,NextCall,DriverRequest,2018-01-16 13:29:00,2018-01-16 13:29:00,System,0 days 00:00:00.000000000
5484,1500,RejectCall,DriverRequest,2018-01-16 13:29:00,2018-01-16 13:29:00,System,0 days 00:00:00.000000000
5485,1475,DoneDriverReq,DriverRequest,2018-01-16 13:29:00,2018-01-16 13:29:00,System,0 days 00:00:00.000000000
5486,1482,ProcessNextdriverReq,DriverRequest,2018-01-16 13:29:00,2018-01-16 13:49:00,Joe,0 days 00:20:00.000000000
5487,1501,NextCall,CarRequest,2018-01-16 13:30:00,2018-01-16 13:30:00,System,0 days 00:00:00.000000000
5488,1501,AcceptCarReq,CarRequest,2018-01-16 13:30:00,2018-01-16 13:30:00,System,0 days 00:00:00.000000000
5489,1502,NextCall,DriverRequest,2018-01-16 13:32:00,2018-01-16 13:32:00,System,0 days 00:00:00.000000000
5490,1502,AcceptDriverReq,DriverRequest,2018-01-16 13:32:00,2018-01-16 13:51:00,System,0 days 00:19:00.000000000
5491,1503,NextCall,CarRequest,2018-01-16 13:33:00,2018-01-16 13:33:00,System,0 days 00:00:00.000000000
5492,1503,RejectCall,CarRequest,2018-01-16 13:33:00,2018-01-16 13:33:00,System,0 days 00:00:00.000000000
5493,1504,NextCall,DriverRequest,2018-01-16 13:34:00,2018-01-16 13:34:00,System,0 days 00:00:00.000000000
5494,1504,AcceptDriverReq,DriverRequest,2018-01-16 13:34:00,2018-01-16 13:53:00,System,0 days 00:19:00.000000000
5495,1468,DoneCarReq,CarRequest,2018-01-16 13:34:00,2018-01-16 13:34:00,System,0 days 00:00:00.000000000
5496,1476,ProcessNextCarReq,CarRequest,2018-01-16 13:34:00,2018-01-16 13:52:00,Monika,0 days 00:18:00.000000000
5497,1505,NextCall,DriverRequest,2018-01-16 13:36:00,2018-01-16 13:36:00,System,0 days 00:00:00.000000000
5498,1505,RejectCall,DriverRequest,2018-01-16 13:36:00,2018-01-16 13:36:00,System,0 days 00:00:00.000000000
5499,1506,NextCall,DriverRequest,2018-01-16 13:37:00,2018-01-16 13:37:00,System,0 days 00:00:00.000000000
5500,1506,RejectCall,DriverRequest,2018-01-16 13:37:00,2018-01-16 13:37:00,System,0 days 00:00:00.000000000
5501,1477,ProcessNextCarReq,CarRequest,2018-01-16 13:37:00,2018-01-16 13:55:00,Chandler,0 days 00:18:00.000000000
5502,1471,DoneCarReq,CarRequest,2018-01-16 13:37:00,2018-01-16 13:37:00,System,0 days 00:00:00.000000000
5503,1507,NextCall,DriverRequest,2018-01-16 13:38:00,2018-01-16 13:38:00,System,0 days 00:00:00.000000000
5504,1507,RejectCall,DriverRequest,2018-01-16 13:38:00,2018-01-16 13:38:00,System,0 days 00:00:00.000000000
5505,1508,NextCall,DriverRequest,2018-01-16 13:40:00,2018-01-16 13:40:00,System,0 days 00:00:00.000000000
5506,1508,AcceptDriverReq,DriverRequest,2018-01-16 13:40:00,2018-01-16 13:58:00,System,0 days 00:18:00.000000000
5507,1478,ProcessNextCarReq,CarRequest,2018-01-16 13:40:00,2018-01-16 13:58:00,Ross,0 days 00:18:00.000000000
5508,1472,DoneCarReq,CarRequest,2018-01-16 13:40:00,2018-01-16 13:40:00,System,0 days 00:00:00.000000000
5509,1509,NextCall,CarRequest,2018-01-16 13:41:00,2018-01-16 13:41:00,System,0 days 00:00:00.000000000
5510,1509,RejectCall,CarRequest,2018-01-16 13:41:00,2018-01-16 13:41:00,System,0 days 00:00:00.000000000
5511,1510,NextCall,DriverRequest,2018-01-16 13:42:00,2018-01-16 13:42:00,System,0 days 00:00:00.000000000
5512,1510,RejectCall,DriverRequest,2018-01-16 13:42:00,2018-01-16 13:42:00,System,0 days 00:00:00.000000000
5513,1511,NextCall,CarRequest,2018-01-16 13:44:00,2018-01-16 13:44:00,System,0 days 00:00:00.000000000
5514,1511,RejectCall,CarRequest,2018-01-16 13:44:00,2018-01-16 13:44:00,System,0 days 00:00:00.000000000
5515,1489,ProcessNextdriverReq,DriverRequest,2018-01-16 13:44:00,2018-01-16 14:03:00,Pheobi,0 days 00:19:00.000000000
5516,1479,DoneDriverReq,DriverRequest,2018-01-16 13:44:00,2018-01-16 13:44:00,System,0 days 00:00:00.000000000
5517,1512,NextCall,DriverRequest,2018-01-16 13:45:00,2018-01-16 13:45:00,System,0 days 00:00:00.000000000
5518,1512,AcceptDriverReq,DriverRequest,2018-01-16 13:45:00,2018-01-16 14:04:00,System,0 days 00:19:00.000000000
5519,1513,NextCall,CarRequest,2018-01-16 13:46:00,2018-01-16 13:46:00,System,0 days 00:00:00.000000000
5520,1513,AcceptCarReq,CarRequest,2018-01-16 13:46:00,2018-01-16 13:46:00,System,0 days 00:00:00.000000000
5521,1514,NextCall,DriverRequest,2018-01-16 13:48:00,2018-01-16 13:48:00,System,0 days 00:00:00.000000000
5522,1514,RejectCall,DriverRequest,2018-01-16 13:48:00,2018-01-16 13:48:00,System,0 days 00:00:00.000000000
5523,1482,DoneDriverReq,DriverRequest,2018-01-16 13:49:00,2018-01-16 13:49:00,System,0 days 00:00:00.000000000
5524,1491,ProcessNextdriverReq,DriverRequest,2018-01-16 13:49:00,2018-01-16 14:07:00,Joe,0 days 00:18:00.000000000
5525,1515,NextCall,CarRequest,2018-01-16 13:49:00,2018-01-16 13:49:00,System,0 days 00:00:00.000000000
5526,1515,AcceptCarReq,CarRequest,2018-01-16 13:49:00,2018-01-16 13:49:00,System,0 days 00:00:00.000000000
5527,1516,NextCall,CarRequest,2018-01-16 13:51:00,2018-01-16 13:51:00,System,0 days 00:00:00.000000000
5528,1516,AcceptCarReq,CarRequest,2018-01-16 13:51:00,2018-01-16 13:51:00,System,0 days 00:00:00.000000000
5529,1517,NextCall,DriverRequest,2018-01-16 13:52:00,2018-01-16 13:52:00,System,0 days 00:00:00.000000000
5530,1517,AcceptDriverReq,DriverRequest,2018-01-16 13:52:00,2018-01-16 14:10:00,System,0 days 00:18:00.000000000
5531,1476,DoneCarReq,CarRequest,2018-01-16 13:52:00,2018-01-16 13:52:00,System,0 days 00:00:00.000000000
5532,1480,ProcessNextCarReq,CarRequest,2018-01-16 13:52:00,2018-01-16 14:10:00,Monika,0 days 00:18:00.000000000
5533,1518,NextCall,DriverRequest,2018-01-16 13:53:00,2018-01-16 13:53:00,System,0 days 00:00:00.000000000
5534,1518,AcceptDriverReq,DriverRequest,2018-01-16 13:53:00,2018-01-16 14:12:00,System,0 days 00:19:00.000000000
5535,1519,NextCall,DriverRequest,2018-01-16 13:55:00,2018-01-16 13:55:00,System,0 days 00:00:00.000000000
5536,1519,AcceptDriverReq,DriverRequest,2018-01-16 13:55:00,2018-01-16 14:13:00,System,0 days 00:18:00.000000000
5537,1481,ProcessNextCarReq,CarRequest,2018-01-16 13:55:00,2018-01-16 14:13:00,Chandler,0 days 00:18:00.000000000
5538,1477,DoneCarReq,CarRequest,2018-01-16 13:55:00,2018-01-16 13:55:00,System,0 days 00:00:00.000000000
5539,1520,NextCall,DriverRequest,2018-01-16 13:56:00,2018-01-16 13:56:00,System,0 days 00:00:00.000000000
5540,1520,RejectCall,DriverRequest,2018-01-16 13:56:00,2018-01-16 13:56:00,System,0 days 00:00:00.000000000
5541,1521,NextCall,DriverRequest,2018-01-16 13:57:00,2018-01-16 13:57:00,System,0 days 00:00:00.000000000
5542,1521,AcceptDriverReq,DriverRequest,2018-01-16 13:57:00,2018-01-16 14:15:00,System,0 days 00:18:00.000000000
5543,1478,DoneCarReq,CarRequest,2018-01-16 13:58:00,2018-01-16 13:58:00,System,0 days 00:00:00.000000000
5544,1483,ProcessNextCarReq,CarRequest,2018-01-16 13:58:00,2018-01-16 14:16:00,Ross,0 days 00:18:00.000000000
5545,1522,NextCall,DriverRequest,2018-01-16 13:59:00,2018-01-16 13:59:00,System,0 days 00:00:00.000000000
5546,1522,RejectCall,DriverRequest,2018-01-16 13:59:00,2018-01-16 13:59:00,System,0 days 00:00:00.000000000
5547,1489,DoneDriverReq,DriverRequest,2018-01-16 14:03:00,2018-01-16 14:03:00,System,0 days 00:00:00.000000000
5548,1494,ProcessNextdriverReq,DriverRequest,2018-01-16 14:03:00,2018-01-16 14:21:00,Pheobi,0 days 00:18:00.000000000
5549,1497,ProcessNextdriverReq,DriverRequest,2018-01-16 14:07:00,2018-01-16 14:26:00,Joe,0 days 00:19:00.000000000
5550,1491,DoneDriverReq,DriverRequest,2018-01-16 14:07:00,2018-01-16 14:07:00,System,0 days 00:00:00.000000000
5551,1480,DoneCarReq,CarRequest,2018-01-16 14:10:00,2018-01-16 14:10:00,System,0 days 00:00:00.000000000
5552,1484,ProcessNextCarReq,CarRequest,2018-01-16 14:10:00,2018-01-16 14:28:00,Monika,0 days 00:18:00.000000000
5553,1485,ProcessNextCarReq,CarRequest,2018-01-16 14:13:00,2018-01-16 14:31:00,Chandler,0 days 00:18:00.000000000
5554,1481,DoneCarReq,CarRequest,2018-01-16 14:13:00,2018-01-16 14:13:00,System,0 days 00:00:00.000000000
5555,1486,ProcessNextCarReq,CarRequest,2018-01-16 14:16:00,2018-01-16 14:34:00,Ross,0 days 00:18:00.000000000
5556,1483,DoneCarReq,CarRequest,2018-01-16 14:16:00,2018-01-16 14:16:00,System,0 days 00:00:00.000000000
5557,1498,ProcessNextdriverReq,DriverRequest,2018-01-16 14:21:00,2018-01-16 14:40:00,Pheobi,0 days 00:19:00.000000000
5558,1494,DoneDriverReq,DriverRequest,2018-01-16 14:21:00,2018-01-16 14:21:00,System,0 days 00:00:00.000000000
5559,1502,ProcessNextdriverReq,DriverRequest,2018-01-16 14:26:00,2018-01-16 14:44:00,Joe,0 days 00:18:00.000000000
5560,1497,DoneDriverReq,DriverRequest,2018-01-16 14:26:00,2018-01-16 14:26:00,System,0 days 00:00:00.000000000
