case,event,startTime,completeTime,simulated:logProbability,concept:simulated
1271,Low Claim Join,2021-12-23 20:51:57.898,2021-12-23 20:51:57.898,-7.049254841255837,True
1271,Prepare Questionaire,2021-12-23 21:51:57.898,2021-12-23 21:51:57.898,-7.049254841255837,True
1271,Prepare Not,2021-12-23 22:51:57.898,2021-12-23 22:51:57.898,-7.049254841255837,True
1271,Phone,2021-12-23 23:51:57.898,2021-12-23 23:51:57.898,-7.049254841255837,True
1271,Send Questionaire,2021-12-24 00:51:57.898,2021-12-24 00:51:57.898,-7.049254841255837,True
1271,Post,2021-12-24 01:51:57.898,2021-12-24 01:51:57.898,-7.049254841255837,True
1271,Receive Response,2021-12-24 02:51:57.898,2021-12-24 02:51:57.898,-7.049254841255837,True
1271,Archive,2021-12-24 03:51:57.898,2021-12-24 03:51:57.898,-7.049254841255837,True
1272,Register Claim,2021-12-23 16:56:42.400,2021-12-23 16:56:42.400,-7.049254841255837,True
1272,Decide Low,2021-12-23 17:56:42.400,2021-12-23 17:56:42.400,-7.049254841255837,True
1272,Low Ins check,2021-12-23 18:56:42.400,2021-12-23 18:56:42.400,-7.049254841255837,True
1272,Low Med Check,2021-12-23 19:56:42.400,2021-12-23 19:56:42.400,-7.049254841255837,True
1272,Low Claim Join,2021-12-23 20:56:42.400,2021-12-23 20:56:42.400,-7.049254841255837,True
1272,Prepare Not,2021-12-23 21:56:42.400,2021-12-23 21:56:42.400,-7.049254841255837,True
1272,Phone,2021-12-23 22:56:42.400,2021-12-23 22:56:42.400,-7.049254841255837,True
1272,Prepare Questionaire,2021-12-23 23:56:42.400,2021-12-23 23:56:42.400,-7.049254841255837,True
1272,Send Questionaire,2021-12-24 00:56:42.400,2021-12-24 00:56:42.400,-7.049254841255837,True
1272,Post,2021-12-24 01:56:42.400,2021-12-24 01:56:42.400,-7.049254841255837,True
1272,Receive Response,2021-12-24 02:56:42.400,2021-12-24 02:56:42.400,-7.049254841255837,True
1272,Archive,2021-12-24 03:56:42.400,2021-12-24 03:56:42.400,-7.049254841255837,True
1273,Register Claim,2021-12-23 17:29:31.282,2021-12-23 17:29:31.282,-6.473890696352275,True
1273,Decide Low,2021-12-23 18:29:31.282,2021-12-23 18:29:31.282,-6.473890696352275,True
1273,Prepare Questionaire,2021-12-23 19:29:31.282,2021-12-23 19:29:31.282,-6.473890696352275,True
1273,Low Ins check,2021-12-23 20:29:31.282,2021-12-23 20:29:31.282,-6.473890696352275,True
1273,Low Med Check,2021-12-23 21:29:31.282,2021-12-23 21:29:31.282,-6.473890696352275,True
1273,Low Claim Join,2021-12-23 22:29:31.282,2021-12-23 22:29:31.282,-6.473890696352275,True
1273,Send Questionaire,2021-12-23 23:29:31.282,2021-12-23 23:29:31.282,-6.473890696352275,True
1273,Prepare Not,2021-12-24 00:29:31.282,2021-12-24 00:29:31.282,-6.473890696352275,True
1273,Phone,2021-12-24 01:29:31.282,2021-12-24 01:29:31.282,-6.473890696352275,True
1273,Post,2021-12-24 02:29:31.282,2021-12-24 02:29:31.282,-6.473890696352275,True
1273,Receive Response,2021-12-24 03:29:31.282,2021-12-24 03:29:31.282,-6.473890696352275,True
1273,Archive,2021-12-24 04:29:31.282,2021-12-24 04:29:31.282,-6.473890696352275,True
1274,Register Claim,2021-12-23 17:58:02.445,2021-12-23 17:58:02.445,-6.761572768804056,True
1274,Prepare Questionaire,2021-12-23 18:58:02.445,2021-12-23 18:58:02.445,-6.761572768804056,True
1274,Decide High,2021-12-23 19:58:02.445,2021-12-23 19:58:02.445,-6.761572768804056,True
1274,Insurance Check,2021-12-23 20:58:02.445,2021-12-23 20:58:02.445,-6.761572768804056,True
1274,Medical Check,2021-12-23 21:58:02.445,2021-12-23 21:58:02.445,-6.761572768804056,True
1274,Contact Hospital,2021-12-23 22:58:02.445,2021-12-23 22:58:02.445,-6.761572768804056,True
1274,Send Questionaire,2021-12-23 23:58:02.445,2021-12-23 23:58:02.445,-6.761572768804056,True
1274,Prepare Not,2021-12-24 00:58:02.445,2021-12-24 00:58:02.445,-6.761572768804056,True
1274,Post,2021-12-24 01:58:02.445,2021-12-24 01:58:02.445,-6.761572768804056,True
1274,E-Mail,2021-12-24 02:58:02.445,2021-12-24 02:58:02.445,-6.761572768804056,True
1274,Receive Response,2021-12-24 03:58:02.445,2021-12-24 03:58:02.445,-6.761572768804056,True
1274,Archive,2021-12-24 04:58:02.445,2021-12-24 04:58:02.445,-6.761572768804056,True
1275,Register Claim,2021-12-23 19:10:33.509,2021-12-23 19:10:33.509,-6.643789733147672,True
1275,Decide High,2021-12-23 20:10:33.509,2021-12-23 20:10:33.509,-6.643789733147672,True
1275,Insurance Check,2021-12-23 21:10:33.509,2021-12-23 21:10:33.509,-6.643789733147672,True
1275,Medical Check,2021-12-23 22:10:33.509,2021-12-23 22:10:33.509,-6.643789733147672,True
1275,Contact Hospital,2021-12-23 23:10:33.509,2021-12-23 23:10:33.509,-6.643789733147672,True
1275,Prepare Questionaire,2021-12-24 00:10:33.509,2021-12-24 00:10:33.509,-6.643789733147672,True
1275,Prepare Not,2021-12-24 01:10:33.509,2021-12-24 01:10:33.509,-6.643789733147672,True
1275,E-Mail,2021-12-24 02:10:33.509,2021-12-24 02:10:33.509,-6.643789733147672,True
1275,Post,2021-12-24 03:10:33.509,2021-12-24 03:10:33.509,-6.643789733147672,True
1275,Send Questionaire,2021-12-24 04:10:33.509,2021-12-24 04:10:33.509,-6.643789733147672,True
1275,Receive Response,2021-12-24 05:10:33.509,2021-12-24 05:10:33.509,-6.643789733147672,True
1275,Archive,2021-12-24 06:10:33.509,2021-12-24 06:10:33.509,-6.643789733147672,True
1276,Register Claim,2021-12-23 19:41:27.704,2021-12-23 19:41:27.704,-3.58351893845611,True
1276,Decide High,2021-12-23 20:41:27.704,2021-12-23 20:41:27.704,-3.58351893845611,True
1276,Prepare Questionaire,2021-12-23 21:41:27.704,2021-12-23 21:41:27.704,-3.58351893845611,True
1276,Send Questionaire,2021-12-23 22:41:27.704,2021-12-23 22:41:27.704,-3.58351893845611,True
1276,Insurance Check,2021-12-23 23:41:27.704,2021-12-23 23:41:27.704,-3.58351893845611,True
1276,Medical Check,2021-12-24 00:41:27.704,2021-12-24 00:41:27.704,-3.58351893845611,True
1276,Contact Hospital,2021-12-24 01:41:27.704,2021-12-24 01:41:27.704,-3.58351893845611,True
1276,Prepare Not,2021-12-24 02:41:27.704,2021-12-24 02:41:27.704,-3.58351893845611,True
1276,E-Mail,2021-12-24 03:41:27.704,2021-12-24 03:41:27.704,-3.58351893845611,True
1276,Post,2021-12-24 04:41:27.704,2021-12-24 04:41:27.704,-3.58351893845611,True
1276,Receive Response,2021-12-24 05:41:27.704,2021-12-24 05:41:27.704,-3.58351893845611,True
1276,Archive,2021-12-24 06:41:27.704,2021-12-24 06:41:27.704,-3.58351893845611,True
1277,Register Claim,2021-12-23 19:56:03.353,2021-12-23 19:56:03.353,-7.049254841255837,True
1277,Decide Low,2021-12-23 20:56:03.353,2021-12-23 20:56:03.353,-7.049254841255837,True
1277,Low Med Check,2021-12-23 21:56:03.353,2021-12-23 21:56:03.353,-7.049254841255837,True
1277,Low Ins check,2021-12-23 22:56:03.353,2021-12-23 22:56:03.353,-7.049254841255837,True
1277,Low Claim Join,2021-12-23 23:56:03.353,2021-12-23 23:56:03.353,-7.049254841255837,True
1277,Prepare Not,2021-12-24 00:56:03.353,2021-12-24 00:56:03.353,-7.049254841255837,True
1277,E-Mail,2021-12-24 01:56:03.353,2021-12-24 01:56:03.353,-7.049254841255837,True
1277,Prepare Questionaire,2021-12-24 02:56:03.353,2021-12-24 02:56:03.353,-7.049254841255837,True
1277,Send Questionaire,2021-12-24 03:56:03.353,2021-12-24 03:56:03.353,-7.049254841255837,True
1277,Post,2021-12-24 04:56:03.353,2021-12-24 04:56:03.353,-7.049254841255837,True
1277,Receive Response,2021-12-24 05:56:03.353,2021-12-24 05:56:03.353,-7.049254841255837,True
1277,Archive,2021-12-24 06:56:03.353,2021-12-24 06:56:03.353,-7.049254841255837,True
1278,Register Claim,2021-12-23 20:03:25.432,2021-12-23 20:03:25.432,-7.049254841255837,True
1278,Decide Low,2021-12-23 21:03:25.432,2021-12-23 21:03:25.432,-7.049254841255837,True
1278,Low Med Check,2021-12-23 22:03:25.432,2021-12-23 22:03:25.432,-7.049254841255837,True
1278,Low Ins check,2021-12-23 23:03:25.432,2021-12-23 23:03:25.432,-7.049254841255837,True
1278,Low Claim Join,2021-12-24 00:03:25.432,2021-12-24 00:03:25.432,-7.049254841255837,True
1278,Prepare Questionaire,2021-12-24 01:03:25.432,2021-12-24 01:03:25.432,-7.049254841255837,True
1278,Prepare Not,2021-12-24 02:03:25.432,2021-12-24 02:03:25.432,-7.049254841255837,True
1278,E-Mail,2021-12-24 03:03:25.432,2021-12-24 03:03:25.432,-7.049254841255837,True
1278,Send Questionaire,2021-12-24 04:03:25.432,2021-12-24 04:03:25.432,-7.049254841255837,True
1278,Post,2021-12-24 05:03:25.432,2021-12-24 05:03:25.432,-7.049254841255837,True
1278,Receive Response,2021-12-24 06:03:25.432,2021-12-24 06:03:25.432,-7.049254841255837,True
1278,Archive,2021-12-24 07:03:25.432,2021-12-24 07:03:25.432,-7.049254841255837,True
1279,Register Claim,2021-12-23 20:13:05.179,2021-12-23 20:13:05.179,-4.276666119016055,True
1279,Decide High,2021-12-23 21:13:05.179,2021-12-23 21:13:05.179,-4.276666119016055,True
1279,Prepare Questionaire,2021-12-23 22:13:05.179,2021-12-23 22:13:05.179,-4.276666119016055,True
1279,Insurance Check,2021-12-23 23:13:05.179,2021-12-23 23:13:05.179,-4.276666119016055,True
1279,Send Questionaire,2021-12-24 00:13:05.179,2021-12-24 00:13:05.179,-4.276666119016055,True
1279,Medical Check,2021-12-24 01:13:05.179,2021-12-24 01:13:05.179,-4.276666119016055,True
1279,Contact Hospital,2021-12-24 02:13:05.179,2021-12-24 02:13:05.179,-4.276666119016055,True
1279,Prepare Not,2021-12-24 03:13:05.179,2021-12-24 03:13:05.179,-4.276666119016055,True
1279,E-Mail,2021-12-24 04:13:05.179,2021-12-24 04:13:05.179,-4.276666119016055,True
1279,Post,2021-12-24 05:13:05.179,2021-12-24 05:13:05.179,-4.276666119016055,True
1279,Receive Response,2021-12-24 06:13:05.179,2021-12-24 06:13:05.179,-4.276666119016055,True
1279,Archive,2021-12-24 07:13:05.179,2021-12-24 07:13:05.179,-4.276666119016055,True
1280,Register Claim,2021-12-23 20:41:19.683,2021-12-23 20:41:19.683,-4.276666119016055,True
1280,Decide High,2021-12-23 21:41:19.683,2021-12-23 21:41:19.683,-4.276666119016055,True
1280,Insurance Check,2021-12-23 22:41:19.683,2021-12-23 22:41:19.683,-4.276666119016055,True
1280,Prepare Questionaire,2021-12-23 23:41:19.683,2021-12-23 23:41:19.683,-4.276666119016055,True
1280,Send Questionaire,2021-12-24 00:41:19.683,2021-12-24 00:41:19.683,-4.276666119016055,True
1280,Medical Check,2021-12-24 01:41:19.683,2021-12-24 01:41:19.683,-4.276666119016055,True
1280,Contact Hospital,2021-12-24 02:41:19.683,2021-12-24 02:41:19.683,-4.276666119016055,True
1280,Prepare Not,2021-12-24 03:41:19.683,2021-12-24 03:41:19.683,-4.276666119016055,True
1280,E-Mail,2021-12-24 04:41:19.683,2021-12-24 04:41:19.683,-4.276666119016055,True
1280,Post,2021-12-24 05:41:19.683,2021-12-24 05:41:19.683,-4.276666119016055,True
1280,Receive Response,2021-12-24 06:41:19.683,2021-12-24 06:41:19.683,-4.276666119016055,True
1280,Archive,2021-12-24 07:41:19.683,2021-12-24 07:41:19.683,-4.276666119016055,True
1281,Register Claim,2021-12-23 21:58:40.617,2021-12-23 21:58:40.617,-7.049254841255837,True
1281,Decide High,2021-12-23 22:58:40.617,2021-12-23 22:58:40.617,-7.049254841255837,True
1281,Insurance Check,2021-12-23 23:58:40.617,2021-12-23 23:58:40.617,-7.049254841255837,True
1281,Prepare Questionaire,2021-12-24 00:58:40.617,2021-12-24 00:58:40.617,-7.049254841255837,True
1281,Medical Check,2021-12-24 01:58:40.617,2021-12-24 01:58:40.617,-7.049254841255837,True
1281,Contact Hospital,2021-12-24 02:58:40.617,2021-12-24 02:58:40.617,-7.049254841255837,True
1281,Prepare Not,2021-12-24 03:58:40.617,2021-12-24 03:58:40.617,-7.049254841255837,True
1281,Post,2021-12-24 04:58:40.617,2021-12-24 04:58:40.617,-7.049254841255837,True
1281,E-Mail,2021-12-24 05:58:40.617,2021-12-24 05:58:40.617,-7.049254841255837,True
1281,Send Questionaire,2021-12-24 06:58:40.617,2021-12-24 06:58:40.617,-7.049254841255837,True
1281,Receive Response,2021-12-24 07:58:40.617,2021-12-24 07:58:40.617,-7.049254841255837,True
1281,Archive,2021-12-24 08:58:40.617,2021-12-24 08:58:40.617,-7.049254841255837,True
1282,Register Claim,2021-12-23 22:13:26.091,2021-12-23 22:13:26.091,-5.375278407684165,True
1282,Decide Low,2021-12-23 23:13:26.091,2021-12-23 23:13:26.091,-5.375278407684165,True
1282,Low Ins check,2021-12-24 00:13:26.091,2021-12-24 00:13:26.091,-5.375278407684165,True
1282,Prepare Questionaire,2021-12-24 01:13:26.091,2021-12-24 01:13:26.091,-5.375278407684165,True
1282,Low Med Check,2021-12-24 02:13:26.091,2021-12-24 02:13:26.091,-5.375278407684165,True
1282,Send Questionaire,2021-12-24 03:13:26.091,2021-12-24 03:13:26.091,-5.375278407684165,True
1282,Low Claim Join,2021-12-24 04:13:26.091,2021-12-24 04:13:26.091,-5.375278407684165,True
1282,Prepare Not,2021-12-24 05:13:26.091,2021-12-24 05:13:26.091,-5.375278407684165,True
1282,E-Mail,2021-12-24 06:13:26.091,2021-12-24 06:13:26.091,-5.375278407684165,True
1282,Post,2021-12-24 07:13:26.091,2021-12-24 07:13:26.091,-5.375278407684165,True
1282,Receive Response,2021-12-24 08:13:26.091,2021-12-24 08:13:26.091,-5.375278407684165,True
1282,Archive,2021-12-24 09:13:26.091,2021-12-24 09:13:26.091,-5.375278407684165,True
1283,Register Claim,2021-12-23 22:39:05.384,2021-12-23 22:39:05.384,-5.0875963352323845,True
1283,Prepare Questionaire,2021-12-23 23:39:05.384,2021-12-23 23:39:05.384,-5.0875963352323845,True
1283,Decide Low,2021-12-24 00:39:05.384,2021-12-24 00:39:05.384,-5.0875963352323845,True
1283,Low Med Check,2021-12-24 01:39:05.384,2021-12-24 01:39:05.384,-5.0875963352323845,True
1283,Send Questionaire,2021-12-24 02:39:05.384,2021-12-24 02:39:05.384,-5.0875963352323845,True
1283,Low Ins check,2021-12-24 03:39:05.384,2021-12-24 03:39:05.384,-5.0875963352323845,True
1283,Low Claim Join,2021-12-24 04:39:05.384,2021-12-24 04:39:05.384,-5.0875963352323845,True
1283,Prepare Not,2021-12-24 05:39:05.384,2021-12-24 05:39:05.384,-5.0875963352323845,True
1283,Phone,2021-12-24 06:39:05.384,2021-12-24 06:39:05.384,-5.0875963352323845,True
1283,Post,2021-12-24 07:39:05.384,2021-12-24 07:39:05.384,-5.0875963352323845,True
1283,Receive Response,2021-12-24 08:39:05.384,2021-12-24 08:39:05.384,-5.0875963352323845,True
1283,Archive,2021-12-24 09:39:05.384,2021-12-24 09:39:05.384,-5.0875963352323845,True
1284,Register Claim,2021-12-23 23:55:34.030,2021-12-23 23:55:34.030,-6.356107660695892,True
1284,Decide High,2021-12-24 00:55:34.030,2021-12-24 00:55:34.030,-6.356107660695892,True
1284,Insurance Check,2021-12-24 01:55:34.030,2021-12-24 01:55:34.030,-6.356107660695892,True
1284,Medical Check,2021-12-24 02:55:34.030,2021-12-24 02:55:34.030,-6.356107660695892,True
1284,Contact Hospital,2021-12-24 03:55:34.030,2021-12-24 03:55:34.030,-6.356107660695892,True
1284,Prepare Questionaire,2021-12-24 04:55:34.030,2021-12-24 04:55:34.030,-6.356107660695892,True
1284,Send Questionaire,2021-12-24 05:55:34.030,2021-12-24 05:55:34.030,-6.356107660695892,True
1284,Prepare Not,2021-12-24 06:55:34.030,2021-12-24 06:55:34.030,-6.356107660695892,True
1284,Post,2021-12-24 07:55:34.030,2021-12-24 07:55:34.030,-6.356107660695892,True
1284,E-Mail,2021-12-24 08:55:34.030,2021-12-24 08:55:34.030,-6.356107660695892,True
1284,Receive Response,2021-12-24 09:55:34.030,2021-12-24 09:55:34.030,-6.356107660695892,True
1284,Archive,2021-12-24 10:55:34.030,2021-12-24 10:55:34.030,-6.356107660695892,True
1285,Register Claim,2021-12-24 02:00:52.270,2021-12-24 02:00:52.270,-7.049254841255837,True
1285,Decide Low,2021-12-24 03:00:52.270,2021-12-24 03:00:52.270,-7.049254841255837,True
1285,Low Med Check,2021-12-24 04:00:52.270,2021-12-24 04:00:52.270,-7.049254841255837,True
1285,Low Ins check,2021-12-24 05:00:52.270,2021-12-24 05:00:52.270,-7.049254841255837,True
1285,Prepare Questionaire,2021-12-24 06:00:52.270,2021-12-24 06:00:52.270,-7.049254841255837,True
1285,Low Claim Join,2021-12-24 07:00:52.270,2021-12-24 07:00:52.270,-7.049254841255837,True
1285,Prepare Not,2021-12-24 08:00:52.270,2021-12-24 08:00:52.270,-7.049254841255837,True
1285,Phone,2021-12-24 09:00:52.270,2021-12-24 09:00:52.270,-7.049254841255837,True
1285,Post,2021-12-24 10:00:52.270,2021-12-24 10:00:52.270,-7.049254841255837,True
1285,Send Questionaire,2021-12-24 11:00:52.270,2021-12-24 11:00:52.270,-7.049254841255837,True
1285,Receive Response,2021-12-24 12:00:52.270,2021-12-24 12:00:52.270,-7.049254841255837,True
1285,Archive,2021-12-24 13:00:52.270,2021-12-24 13:00:52.270,-7.049254841255837,True
1286,Register Claim,2021-12-24 02:34:16.109,2021-12-24 02:34:16.109,-7.167037876912221,True
1286,Prepare Questionaire,2021-12-24 03:34:16.109,2021-12-24 03:34:16.109,-7.167037876912221,True
1286,Decide Low,2021-12-24 04:34:16.109,2021-12-24 04:34:16.109,-7.167037876912221,True
1286,Low Med Check,2021-12-24 05:34:16.109,2021-12-24 05:34:16.109,-7.167037876912221,True
1286,Low Ins check,2021-12-24 06:34:16.109,2021-12-24 06:34:16.109,-7.167037876912221,True
1286,Low Claim Join,2021-12-24 07:34:16.109,2021-12-24 07:34:16.109,-7.167037876912221,True
1286,Send Questionaire,2021-12-24 08:34:16.109,2021-12-24 08:34:16.109,-7.167037876912221,True
1286,Prepare Not,2021-12-24 09:34:16.109,2021-12-24 09:34:16.109,-7.167037876912221,True
1286,Post,2021-12-24 10:34:16.109,2021-12-24 10:34:16.109,-7.167037876912221,True
1286,E-Mail,2021-12-24 11:34:16.109,2021-12-24 11:34:16.109,-7.167037876912221,True
1286,Receive Response,2021-12-24 12:34:16.109,2021-12-24 12:34:16.109,-7.167037876912221,True
1286,Archive,2021-12-24 13:34:16.109,2021-12-24 13:34:16.109,-7.167037876912221,True
1287,Register Claim,2021-12-24 03:11:51.104,2021-12-24 03:11:51.104,-5.662960480135946,True
1287,Decide High,2021-12-24 04:11:51.104,2021-12-24 04:11:51.104,-5.662960480135946,True
1287,Insurance Check,2021-12-24 05:11:51.104,2021-12-24 05:11:51.104,-5.662960480135946,True
1287,Medical Check,2021-12-24 06:11:51.104,2021-12-24 06:11:51.104,-5.662960480135946,True
1287,Prepare Questionaire,2021-12-24 07:11:51.104,2021-12-24 07:11:51.104,-5.662960480135946,True
1287,Send Questionaire,2021-12-24 08:11:51.104,2021-12-24 08:11:51.104,-5.662960480135946,True
1287,Contact Hospital,2021-12-24 09:11:51.104,2021-12-24 09:11:51.104,-5.662960480135946,True
1287,Prepare Not,2021-12-24 10:11:51.104,2021-12-24 10:11:51.104,-5.662960480135946,True
1287,Post,2021-12-24 11:11:51.104,2021-12-24 11:11:51.104,-5.662960480135946,True
1287,Phone,2021-12-24 12:11:51.104,2021-12-24 12:11:51.104,-5.662960480135946,True
1287,Receive Response,2021-12-24 13:11:51.104,2021-12-24 13:11:51.104,-5.662960480135946,True
1287,Archive,2021-12-24 14:11:51.104,2021-12-24 14:11:51.104,-5.662960480135946,True
1288,Register Claim,2021-12-24 04:06:46.035,2021-12-24 04:06:46.035,-6.068425588244111,True
1288,Decide Low,2021-12-24 05:06:46.035,2021-12-24 05:06:46.035,-6.068425588244111,True
1288,Low Med Check,2021-12-24 06:06:46.035,2021-12-24 06:06:46.035,-6.068425588244111,True
1288,Prepare Questionaire,2021-12-24 07:06:46.035,2021-12-24 07:06:46.035,-6.068425588244111,True
1288,Low Ins check,2021-12-24 08:06:46.035,2021-12-24 08:06:46.035,-6.068425588244111,True
1288,Low Claim Join,2021-12-24 09:06:46.035,2021-12-24 09:06:46.035,-6.068425588244111,True
1288,Send Questionaire,2021-12-24 10:06:46.035,2021-12-24 10:06:46.035,-6.068425588244111,True
1288,Prepare Not,2021-12-24 11:06:46.035,2021-12-24 11:06:46.035,-6.068425588244111,True
1288,Phone,2021-12-24 12:06:46.035,2021-12-24 12:06:46.035,-6.068425588244111,True
1288,Post,2021-12-24 13:06:46.035,2021-12-24 13:06:46.035,-6.068425588244111,True
1288,Receive Response,2021-12-24 14:06:46.035,2021-12-24 14:06:46.035,-6.068425588244111,True
1288,Archive,2021-12-24 15:06:46.035,2021-12-24 15:06:46.035,-6.068425588244111,True
1289,Register Claim,2021-12-24 05:09:02.916,2021-12-24 05:09:02.916,-6.068425588244111,True
1289,Decide Low,2021-12-24 06:09:02.916,2021-12-24 06:09:02.916,-6.068425588244111,True
1289,Low Ins check,2021-12-24 07:09:02.916,2021-12-24 07:09:02.916,-6.068425588244111,True
1289,Low Med Check,2021-12-24 08:09:02.916,2021-12-24 08:09:02.916,-6.068425588244111,True
1289,Prepare Questionaire,2021-12-24 09:09:02.916,2021-12-24 09:09:02.916,-6.068425588244111,True
1289,Send Questionaire,2021-12-24 10:09:02.916,2021-12-24 10:09:02.916,-6.068425588244111,True
1289,Low Claim Join,2021-12-24 11:09:02.916,2021-12-24 11:09:02.916,-6.068425588244111,True
1289,Prepare Not,2021-12-24 12:09:02.916,2021-12-24 12:09:02.916,-6.068425588244111,True
1289,Post,2021-12-24 13:09:02.916,2021-12-24 13:09:02.916,-6.068425588244111,True
1289,E-Mail,2021-12-24 14:09:02.916,2021-12-24 14:09:02.916,-6.068425588244111,True
1289,Receive Response,2021-12-24 15:09:02.916,2021-12-24 15:09:02.916,-6.068425588244111,True
